date,cases,cum_cases,deaths,cum_deaths,mask_required,population,current_population,incidence_rate,spread_category,removed,cum_removed,infected,susceptible,transmission_rate,infection_rate,r0,derivative
2021-04-25,138,114138,4,1338,No,945726,944388,14.612638025896135,orange,185,111710,2428,943032.0,0.0025746740301495603,0.014633649759499148,0.036781057573565146,-0.0024399106237264472
2021-04-26,107,114230,3,1338,No,945726,944388,11.33008890413686,orange,150,111860,2370,943113.0,0.0025129544391817313,0.011345406117824693,0.03589934913116759,-0.002068766661290404
2021-04-27,99,114324,0,1339,No,945726,944387,10.482990553660734,orange,134,111994,2330,943206.0,0.0024702981109110842,0.01049611643691834,0.03528997301301549,0.00042316426108994325
2021-04-28,115,114484,1,1342,No,945726,944384,12.177249932230957,orange,152,112146,2338,943262.0,0.002478632659854844,0.01219173464000458,0.03540903799792634,0.0018551481901172631
2021-04-29,134,114633,2,1344,No,945726,944382,14.189173448879796,orange,173,112319,2314,943236.0,0.0024532566611113233,0.014206412817152866,0.03504652373016176,0.0023325373579213323
2021-04-30,159,114801,2,1345,No,945726,944381,16.836425129264565,red,182,112501,2300,943239.0,0.0024384063848080922,0.016856809355847244,0.034834376925829885,0.0013251535915931945
2021-05-01,159,114963,1,1345,No,945726,944381,16.836425129264565,red,176,112677,2286,943244.0,0.0024235510641997192,0.016856720000339255,0.03462215805999599,-0.000318267961161401
2021-05-02,153,115093,0,1345,No,945726,944381,16.20108833193383,red,193,112870,2223,943264.0,0.002356710316517963,0.016220273433524442,0.0336672902359709,-0.0018557592644623836
2021-05-03,124,115175,0,1345,No,945726,944381,13.130293811501925,orange,170,113040,2135,943310.0,0.002263306866247575,0.013145201471414488,0.03233295523210821,-0.002757277282850956
2021-05-04,101,115266,0,1346,No,945726,944380,10.694847413117602,orange,152,113192,2074,943421.0,0.0021983822704815773,0.01070571886782253,0.03140546100687967,-0.0011671953303018382
2021-05-05,102,115400,0,1347,No,945726,944379,10.80074842833227,orange,117,113309,2091,943500.0,0.0022162162162162164,0.010810810810810811,0.03166023166023166,0.0013242786811008492
2021-05-06,126,115554,1,1348,No,945726,944378,13.342115127628979,orange,137,113446,2108,943518.0,0.0022341916105469107,0.013354276230024229,0.03191702300781301,0.001642961228368883
2021-05-07,133,115667,0,1348,No,945726,944378,14.08334374583059,orange,157,113603,2064,943481.0,0.002187643418362426,0.014096733267548577,0.031252048833748935,-5.2901889448921796e-05
2021-05-08,125,115777,1,1351,No,945726,944375,13.236267372600926,orange,153,113756,2021,943505.0,0.002142013025898114,0.013248472451126385,0.030600186084258768,-0.0018022328753804747
2021-05-09,99,115852,1,1351,No,945726,944375,10.483123759099934,orange,138,113894,1958,943552.0,0.0020751373533202198,0.010492267516787628,0.029644819333145993,-0.002279312897563871
2021-05-10,82,115913,1,1351,No,945726,944375,8.682991396426209,orange,107,114001,1912,943630.0,0.002026217903203586,0.008689846655998644,0.02894597004576551,-0.0015373555041263347
2021-05-11,70,115987,1,1354,No,945726,944372,7.4123332754465405,orange,99,114100,1887,943707.0,0.0019995613045150668,0.0074175565085349586,0.02856516149307238,-0.0002654099026915043
2021-05-12,77,116083,1,1356,No,945726,944370,8.153583870728633,orange,115,114215,1868,943740.0,0.001979358721681819,0.008159026850615635,0.028276553166883125,0.0009535079825575888
2021-05-13,88,116179,5,1368,No,945726,944358,9.31849997564483,orange,134,114349,1830,943743.0,0.0019390872303158804,0.009324572473650136,0.02770124614736972,0.0013773708315281217
2021-05-14,103,116297,4,1368,No,945726,944358,10.906880653311562,orange,159,114508,1789,943762.0,0.0018956050360154362,0.010913768513671878,0.02708007194307766,0.00042365558423878343
2021-05-15,96,116373,4,1368,No,945726,944358,10.165636337067086,orange,159,114667,1706,943778.0,0.0018076284889031106,0.010171883642127703,0.025823264127187294,-0.0011659982047583558
2021-05-16,81,116422,0,1368,No,945726,944358,8.577255659400354,orange,153,114820,1602,943861.0,0.001697283816155133,0.008581772104155167,0.02424691165935904,-0.001960845817055254
2021-05-17,59,116474,0,1368,No,945726,944358,6.247630665489147,green,124,114944,1530,943971.0,0.0016208125037739506,0.006250192008017195,0.023154464339627864,-0.0012720485057887412
2021-05-18,57,116546,0,1370,No,945726,944356,6.035859358123419,green,101,115045,1501,944072.0,0.0015899211077121237,0.006037675092577684,0.022713158681601765,0.00021133014340424206
2021-05-19,63,116613,0,1370,No,945726,944356,6.6712129747679905,green,102,115147,1466,944124.0,0.0015527621371768962,0.0066728522948256794,0.02218231624538423,0.0013766132151303272
2021-05-20,83,116725,1,1371,No,945726,944355,8.789067670526444,orange,126,115273,1452,944158.0,0.0015378781941158153,0.008790901522838339,0.02196968848736879,0.0009531555707076242
2021-05-21,81,116790,1,1374,No,945726,944352,8.577310155535224,orange,133,115406,1384,944148.0,0.0014658718760194376,0.008579163436240928,0.02094102680027768,0.0001056713418439853
2021-05-22,85,116870,1,1375,No,945726,944351,9.00089055870116,orange,125,115531,1339,944209.0,0.0014181182344163209,0.00900224420652631,0.020258831920233155,-0.0010065945810758723
2021-05-23,62,116913,1,1375,No,945726,944351,6.5653554663467295,green,99,115630,1283,944262.0,0.0013587330634929713,0.006565974274089183,0.019410472335613875,-0.0016949413047405823
2021-05-24,53,116949,0,1375,No,945726,944351,5.6123199954254295,green,82,115712,1237,944344.0,0.001309904018027329,0.005612361597045145,0.018712914543247555,-0.0004769935347100048
2021-05-25,53,117031,0,1375,No,945726,944351,5.6123199954254295,green,70,115782,1249,944407.0,0.0013225230223833581,0.005611987204669174,0.018893186034047972,0.00015864263035925488
2021-05-26,56,117083,0,1375,No,945726,944351,5.929998485732529,green,77,115859,1224,944407.0,0.0012960513846254846,0.005929646857763655,0.018515019780364062,0.00026465785225418407
2021-05-27,58,117124,1,1380,No,945726,944346,6.141816664654693,green,88,115947,1177,944425.0,0.0012462609524313737,0.006141302909177542,0.017803727891876765,-0.0006354524966781681
2021-05-28,44,117165,2,1381,No,945726,944345,4.65931412778169,green,103,116050,1115,944461.0,0.0011805675406395817,0.004658741864407318,0.01686525058056545,-0.0016413358744136956
2021-05-29,27,117165,2,1381,No,945726,944345,2.8591245784114916,green,96,116146,1019,944508.0,0.0010788685749617791,0.0028586311603501506,0.0154124082137397,-0.00164125698900376
2021-05-30,13,117165,0,1381,No,945726,944345,1.376615537753681,green,81,116227,938,944611.0,0.0009930013518792392,0.0013762278863997984,0.014185733598274844,5.262538141407344e-05
2021-05-31,28,117251,1,1385,No,945726,944341,2.96503064041485,green,59,116286,965,944707.0,0.0010214807342382346,0.0029638819231782975,0.014592581917689064,0.0011643220630750955
2021-06-01,35,117272,1,1386,No,945726,944340,3.706292225257852,green,57,116343,929,944702.0,0.00098337888561684,0.0037048720125499894,0.014048269794526285,0.0007408928339524817
2021-06-02,42,117291,3,1390,No,945726,944336,4.447569509157757,green,63,116406,885,944740.0,0.0009367656709782585,0.004445667591083261,0.013382366728260835,-0.0006881413254081667
2021-06-03,22,117317,3,1395,No,945726,944331,2.329691601779461,green,83,116489,828,944778.0,0.0008763963597797577,0.002328589361733656,0.012519947996853681,-0.00079398264478725
2021-06-04,27,117354,3,1396,No,945726,944330,2.8591699935403936,green,81,116570,784,944815.0,0.0008297920756973587,0.002857702301508761,0.011854172509962266,-5.302011243824424e-05
2021-06-05,21,117354,2,1396,No,945726,944330,2.2237988838647507,green,85,116655,699,944861.0,0.0007397913555538857,0.0022225491368571674,0.01056844793648408,-0.0007938915447679813
2021-06-06,12,117354,0,1396,No,945726,944330,1.270742219351286,green,62,116717,637,944942.0,0.0006741154483555604,0.0012699192119727983,0.00963022069079372,-0.00010601228491710721
2021-06-07,19,117411,1,1399,No,945726,944327,2.0120149058535866,green,53,116770,641,945027.0,0.0006782874986640593,0.002010524567022953,0.00968982140948656,0.0006877469267024411
2021-06-08,25,117431,3,1406,No,945726,944320,2.647407658420874,green,53,116823,608,945032.0,0.0006433644574998518,0.0026454130653776804,0.009190920821426453,0.0007935557872032362
2021-06-09,34,117456,4,1408,No,945726,944318,3.6004820410073726,green,56,116879,577,945065.0,0.0006105400157661113,0.0035976361414294254,0.008722000225230161,0.00010572432014786478
2021-06-10,27,117492,3,1410,No,945726,944316,2.859212382295757,green,58,116937,555,945093.0,0.0005872437950550898,0.00285686170567341,0.008389197072215568,-0.000317513718748334
2021-06-11,28,117517,1,1410,No,945726,944316,2.9651091371955998,green,44,116981,536,945113.0,0.0005671279518956993,0.0029626087039327574,0.008101827884224274,-0.0003703932586449081
2021-06-12,20,117517,0,1410,No,945726,944316,2.117935097996857,green,27,117008,509,945146.0,0.0005385411354436245,0.0021160751883835937,0.007693444792051778,-0.0010581090155789858
2021-06-13,8,117517,0,1410,No,945726,944316,0.8471740391987428,green,13,117021,496,945190.0,0.0005247622171203674,0.000846390672774786,0.007496603101719533,0.00010571633744506544
2021-06-14,22,117585,0,1410,No,945726,944316,2.3297286077965427,green,28,117049,536,945217.0,0.0005670655521430529,0.0023275078632737246,0.00810093645918647,0.0010580322203700729
2021-06-15,28,117601,0,1410,No,945726,944316,2.9651091371955998,green,35,117084,517,945162.0,0.0005469961763168642,0.002962455113514932,0.007814231090240917,0.0004761557569495779
2021-06-16,31,117611,1,1414,No,945726,944312,3.2828133074661765,green,42,117126,485,945174.0,0.0005131330315899506,0.0032798193771728804,0.007330471879856437,-0.0006348449431491148
2021-06-17,16,117634,1,1415,No,945726,944311,1.6943570497431462,green,22,117148,486,945199.0,0.0005141774377670733,0.0016927652272167024,0.007345391968101047,-0.0008464419382896832
2021-06-18,15,117648,2,1416,No,945726,944310,1.5884614162721988,green,27,117175,473,945218.0,0.0005004136611871547,0.001586935500593514,0.007148766588387924,-0.0002116137858359455
2021-06-19,12,117648,0,1416,No,945726,944310,1.270769133017759,green,21,117196,452,945226.0,0.000478192516921879,0.0012695376555448114,0.006831321670312557,-0.0005818841848386204
2021-06-20,4,117648,0,1416,No,945726,944310,0.4235897110059197,green,12,117208,440,945253.0,0.0004654838440079005,0.0004231671309162732,0.006649769200112864,-0.00010582166536235319
2021-06-21,10,117680,0,1417,No,945726,944309,1.0589753989425073,green,19,117227,453,945274.0,0.0004792261291435076,0.001057894324820105,0.006846087559192965,0.0005818539656181667
2021-06-22,15,117695,0,1418,No,945726,944308,1.5884647805588854,green,25,117252,443,945254.0,0.0004686571016890698,0.0015868750621526066,0.006695101452700997,0.0007934431268019934
2021-06-23,25,117723,1,1419,No,945726,944307,2.6474441045126214,green,34,117286,437,945258.0,0.00046230764510853123,0.002644780578424092,0.006604394930121874,0.0005818527345134053
2021-06-24,26,117760,1,1422,No,945726,944304,2.753350615903353,green,27,117313,447,945255.0,0.00047288826824507673,0.002750580531179417,0.006755546689215381,8.393890449463065e-09
2021-06-25,25,117772,1,1423,No,945726,944303,2.647455318896583,green,28,117341,431,945252.0,0.00045596306593374044,0.0026447973662049908,0.00651375808476772,-0.0005289685385009601
2021-06-26,16,117772,1,1423,No,945726,944303,1.6943714040938131,green,20,117361,411,945267.0,0.0004347977872918445,0.001692643454177497,0.006211396961312064,-0.0011108245184237443
2021-06-27,4,117772,0,1423,No,945726,944303,0.4235928510234533,green,8,117369,403,945295.0,0.0004263219418276834,0.00042314832935750214,0.006090313454681191,-0.00031739750606189505
2021-06-28,10,117802,0,1424,No,945726,944302,1.0589832490029674,green,22,117391,411,945315.0,0.0004347757096840736,0.001057848442053707,0.006211081566915336,0.0007934052438221054
2021-06-29,19,117830,1,1428,No,945726,944298,2.0120766961277052,green,28,117419,411,945293.0,0.00043478582830931787,0.002009958817001713,0.00621122611870454,0.0008463194880265875
2021-06-30,26,117852,1,1428,No,945726,944298,2.7533681104905443,green,31,117450,402,945287.0,0.00042526767003037174,0.002750487418106882,0.00607525242900531,0.0004231492246319394
2021-07-01,27,117884,1,1428,No,945726,944298,2.8592668839709496,green,16,117466,418,945293.0,0.0004421909397403768,0.0028562572662655917,0.006317013424862525,-7.274174059759483e-09
2021-07-02,26,117908,0,1428,No,945726,944298,2.7533681104905443,green,15,117481,427,945292.0,0.0004517122751488429,0.0027504728697587623,0.006453032502126327,-0.00047603381295177084
2021-07-03,18,117908,0,1428,No,945726,944298,1.9061779226473,green,12,117493,415,945284.0,0.00043902150041680597,0.00190418964036205,0.006271735720240085,-0.0009520898960593887
2021-07-04,8,117908,0,1428,No,945726,944298,0.8471901878432444,green,4,117497,411,945299.0,0.0004347830686375422,0.0008462930776399849,0.006211186694822031,-0.0004760610069703462
2021-07-05,9,117936,0,1429,No,945726,944297,0.9530899706342391,green,10,117507,429,945311.0,0.0004538189019275138,0.0009520676264213576,0.006483127170393053,0.00042315728213597123
2021-07-06,16,117958,0,1429,No,945726,944297,1.694382170016425,green,15,117522,436,945287.0,0.0004612355824210002,0.0016926076419119273,0.006589079748871431,0.0013223846364468284
2021-07-07,34,118012,0,1429,No,945726,944297,3.600562111284903,green,25,117547,465,945275.0,0.0004919203406416122,0.0035968368993150143,0.0070274334377373165,0.0019043319990932094
2021-07-08,52,118092,0,1429,No,945726,944297,5.506742052553381,green,26,117573,519,945236.0,0.0005490692271559695,0.005501271640098346,0.007843846102228135,0.0007407777466265908
2021-07-09,48,118103,1,1433,No,945726,944293,5.083168042122519,green,25,117598,505,945181.0,0.0005342891996347789,0.005078392392568196,0.007632702851925413,-0.001163663382586467
2021-07-10,30,118103,1,1433,No,945726,944293,3.1769800263265746,green,16,117614,489,945196.0,0.0005173530146128422,0.0031739448749254122,0.007390757351612031,-0.0023805031498960044
2021-07-11,3,118103,1,1433,No,945726,944293,0.31769800263265746,green,4,117618,485,945221.0,0.0005131075166548352,0.00031738609277618676,0.0073301073807833595,0.0012694540460541264
2021-07-12,54,118265,0,1433,No,945726,944293,5.718564047387834,green,10,117628,637,945237.0,0.0006739050629630453,0.005712852967033665,0.00962721518518636,0.00354470106140607
2021-07-13,70,118313,0,1433,No,945726,944293,7.412953394762007,orange,19,117647,666,945079.0,0.0007047029930831179,0.007406788215588327,0.010067185615473111,0.001852363928750995
2021-07-14,89,118370,0,1435,No,945726,944291,9.425060706921913,orange,26,117673,697,945041.0,0.000737534138730489,0.009417580824535655,0.010536201981864127,-0.0005288010112643113
2021-07-15,60,118446,0,1434,No,945726,944292,6.353966781461667,green,27,117700,746,945003.0,0.00078941548333709,0.006349186193059704,0.011277364047672713,-0.0012165532322176028
2021-07-16,66,118512,1,1436,No,945726,944290,6.989378263033602,green,26,117726,786,944953.0,0.0008317874010665081,0.0069844743601004495,0.011882677158092972,-0.0006875942797063103
2021-07-17,47,118512,0,1436,No,945726,944290,4.97728452064514,green,18,117744,768,944914.0,0.0008127723792853106,0.0049739976336470836,0.01161103398979015,-0.0023281421052306593
2021-07-18,22,118512,0,1436,No,945726,944290,2.329792754344534,green,8,117752,760,944940.0,0.000804283869875336,0.0023281901496391305,0.011489769569647656,0.00037027103009028934
2021-07-19,54,118675,0,1436,No,945726,944290,5.71858221520931,green,9,117761,914,944958.0,0.0009672387555849043,0.005714539693827662,0.013817696508355773,0.0035988025874444203
2021-07-20,90,118784,0,1436,No,945726,944290,9.530970358682184,orange,16,117777,1007,944803.0,0.0010658306546444073,0.00952579532452797,0.015226152209205817,0.0042349062126519794
2021-07-21,134,118916,0,1437,No,945726,944289,14.190570895139095,orange,34,117811,1105,944703.0,0.001169679782958242,0.014184352119131622,0.01670971118511774,0.0014302851784907577
2021-07-22,117,119027,0,1438,No,945726,944288,12.390287708834594,orange,52,117863,1164,944587.0,0.0012322845857501744,0.012386365681509486,0.017604065510716776,-0.00036911330745095783
2021-07-23,127,119166,0,1438,No,945726,944288,13.449286658307635,orange,48,117911,1255,944510.0,0.0013287312998274238,0.013446125504229706,0.018981875711820338,-0.00179896541911211
2021-07-24,83,119166,0,1438,No,945726,944288,8.789691280626249,orange,30,117941,1225,944423.0,0.0012970882750631867,0.008788434843285266,0.018529832500902666,-0.004287837107282984
2021-07-25,46,119166,0,1438,No,945726,944288,4.871395167575994,green,3,117944,1222,944471.0,0.0012938459730367582,0.004870451289663738,0.018483513900525116,0.0028582894576513014
2021-07-26,137,119579,0,1440,No,945726,944286,14.508316336364194,orange,54,117998,1581,944501.0,0.0016738997629436073,0.014505013758587868,0.023912853756337244,0.010116530488845922
2021-07-27,237,119879,0,1363,No,945726,944363,25.09628183230389,red,70,118068,1811,944091.0,0.0019182472876025723,0.025103512267355584,0.027403532680036743,0.011288673081398762
2021-07-28,350,120216,26,1441,No,945726,944285,37.06508098720196,red,89,118157,2059,943845.0,0.0021815022593752154,0.037082359921385394,0.031164317991074504,0.004404976643050788
2021-07-29,320,120539,26,1442,No,945726,944284,33.88810993302862,red,60,118217,2322,943578.0,0.0024608458442227353,0.03391346555345716,0.03515494063175336,0.0001688558268885046
2021-07-30,353,120939,26,1443,No,945726,944283,37.38286085845027,red,66,118283,2656,943344.0,0.0028155158669583946,0.0374200715751624,0.040221655242262774,-0.004178420065435732
2021-07-31,241,120939,0,1443,No,945726,944283,25.52200982120826,red,47,118330,2609,943004.0,0.0027666902791504597,0.025556625422585695,0.03952414684500656,-0.011658597400186842
2021-08-01,133,120939,0,1443,No,945726,944283,14.08476060672489,orange,22,118352,2587,943070.0,0.0027431685876976256,0.014102876774788721,0.03918812268139465,0.000899735717481101
2021-08-02,258,121713,0,1444,No,945726,944282,27.322346502421947,red,54,118406,3307,943117.0,0.003506457841391895,0.027356096857547897,0.050092254877027065,0.013216716732967707
2021-08-03,382,122085,0,1444,No,945726,944282,40.4540169144387,red,90,118496,3589,942365.0,0.0038085030747109666,0.040536310240724134,0.05440718678158523,0.013125285162862137
2021-08-04,505,122454,0,1444,No,945726,944282,53.4797867586166,red,134,118630,3824,942047.0,0.004059245451660055,0.05360666718327217,0.057989220738000787,0.00027830642855443746
2021-08-05,387,122876,0,1444,No,945726,944282,40.98351975363292,red,117,118747,4129,941768.0,0.004384306963073709,0.04109292309783301,0.06263295661533869,-0.007312744306680483
2021-08-06,367,123187,0,1438,No,945726,944288,38.86526144566064,red,127,118874,4313,941480.0,0.004581085100055232,0.03898117856991121,0.06544407285793187,-0.007585469884321471
2021-08-07,244,123187,0,1438,No,945726,944288,25.839574367142227,red,83,118957,4230,941286.0,0.004493852027970245,0.025921983329190067,0.06419788611386062,-0.01402008909003584
2021-08-08,103,123187,0,1438,No,945726,944288,10.907689179572333,orange,46,119003,4184,941413.0,0.004444383070979475,0.010941000389839528,0.0634911867282782,0.0010592484638813487
2021-08-09,264,123979,0,1439,No,945726,944287,27.957601873159327,red,137,119140,4839,941496.0,0.005139692574371001,0.028040480256952764,0.07342417963387143,0.01430095874741348
2021-08-10,372,124304,0,1439,No,945726,944287,39.394802639451775,red,237,119377,4927,940750.0,0.005237310656391177,0.03954291788466649,0.0748187236627311,0.012506453486617573
2021-08-11,499,124686,0,1440,No,945726,944286,52.8441595025236,red,350,119727,4959,940562.0,0.005272379704899836,0.05305338723018791,0.07531971006999766,-0.001056357024779648
2021-08-12,352,125035,0,1441,No,945726,944285,37.27688144998597,red,320,120047,4988,940417.0,0.005304030020724848,0.037430203835107194,0.0757718574389264,-0.0069609260521591755
2021-08-13,368,125408,0,1441,No,945726,944285,38.971285152258055,red,353,120400,5008,940418.0,0.005325291519303118,0.03913153512586956,0.07607559313290169,-0.005954099540816904
2021-08-14,240,125408,0,1441,No,945726,944285,25.41605553408134,red,241,120641,4767,940365.0,0.005069308194158651,0.025522004753473385,0.07241868848798072,-0.012975057063082539
2021-08-15,124,125408,0,1441,No,945726,944285,13.131628692608693,orange,133,120774,4634,940718.0,0.004926024589728272,0.013181420999704482,0.07037177985326101,-0.0006457029853710744
2021-08-16,228,126092,0,1441,,945726,944285,24.145252757377275,red,258,121032,5060,940959.0,0.0053774925368693,0.024230598782731236,0.0768213219552757,0.012549917823173511
2021-08-17,360,126489,1,1446,,945726,944280,38.12428516965307,red,382,121414,5075,940408.0,0.005396593818853094,0.038281256646051504,0.07709419741218705,0.013249782303340897
2021-08-18,477,126840,5,1458,,945726,944268,50.51531980327619,red,505,121919,4921,940269.0,0.005233608680069214,0.05073016338941303,0.07476583828670305,-0.0007422448283963788
2021-08-19,346,127131,5,1458,,945726,944268,36.6421397315169,red,387,122306,4825,940300.0,0.005131341061363395,0.036796766989258746,0.07330487230519134,-0.006598747541254255
2021-08-20,353,127550,5,1461,,945726,944265,37.38357346719406,red,367,122673,4877,940514.0,0.005185462417359019,0.03753266830690452,0.07407803453370027,-0.0058516255556151225
2021-08-21,236,127550,1,1461,,945726,944265,24.99298396107025,red,244,122917,4633,940482.0,0.004926197417919748,0.0250935158780285,0.07037424882742496,-0.01137938895820839
2021-08-22,139,127550,1,1461,,945726,944265,14.720443943172732,orange,103,123020,4530,940849.0,0.004814800249561832,0.01477389039048774,0.06878286070802617,0.0011075780299069932
2021-08-23,257,128323,0,1461,,945726,944265,27.216935923707858,red,264,123284,5039,941093.0,0.005354412369447016,0.027308671937842487,0.0764916052778145,0.013401572312303265
2021-08-24,391,128725,3,1470,,945726,944256,41.408262166192216,red,372,123656,5069,940423.0,0.005390127634054037,0.04157703501509427,0.0770018233436291,0.012188892413962668
2021-08-25,486,129009,3,1470,,945726,944256,51.469093127287515,red,499,124155,4854,940285.0,0.005162264632531626,0.05168645676576782,0.07374663760759465,-0.003933503592855839
2021-08-26,317,129274,4,1475,,945726,944251,33.571582132293216,red,352,124507,4767,940373.0,0.005069265068222929,0.033710027829382594,0.0724180724031847,-0.007822949988187722
2021-08-27,339,129744,2,1478,,945726,944248,35.90158517677559,red,368,124875,4869,940607.0,0.005176444572494145,0.03604055678939238,0.07394920817848777,-0.0038298748646864583
2021-08-28,245,129744,2,1478,,945726,944248,25.946573357846667,red,240,125115,4629,940489.0,0.004921907645916114,0.026050278100009677,0.07031296637023018,-0.009729964351223058
2021-08-29,156,129744,1,1478,,945726,944248,16.52108344417992,red,124,125239,4505,940857.0,0.0047881877904931355,0.016580628086946263,0.0684026827213305,0.00737658362045315
2021-08-30,384,130896,0,1479,,945726,944247,40.66732539261443,red,228,125467,5429,941097.0,0.0057687996030164794,0.04080344534091598,0.08241142290023541,0.018303478539837242
2021-08-31,500,131245,1,1483,,945726,944243,52.95247092115059,red,360,125827,5418,940069.0,0.005763406728655024,0.05318758516662075,0.0823343818379289,0.013695908262317018
2021-09-01,641,131669,2,1486,,945726,944240,67.88528340252478,red,477,126304,5365,939948.0,0.005707762557077625,0.06819526186555001,0.08153946510110892,-0.004729392295615295
2021-09-02,411,132129,2,1487,,945726,944239,43.527115486651155,red,346,126650,5479,939884.0,0.005829442782300794,0.04372880057539016,0.08327775403286848,-0.010956895897914952
2021-09-03,435,132552,1,1487,,945726,944239,46.06884485813443,red,353,127003,5549,939901.0,0.005903813273951192,0.04628147006972011,0.08434018962787417,-0.0062231738452973515
2021-09-04,294,132552,0,1487,,945726,944239,31.13618480067017,red,236,127239,5313,939824.0,0.005653186128466606,0.031282452884795454,0.08075980183523723,-0.015642147003032007
2021-09-05,141,132552,0,1487,,945726,944239,14.932660057464265,orange,139,127378,5174,940177.0,0.005503219074706146,0.014997176063656099,0.07861741535294493,-0.002136521594634032
2021-09-06,254,133315,1,1490,,945726,944236,26.90005464735511,red,257,127635,5680,940413.0,0.00603989949096833,0.02700940969552739,0.0862842784424047,0.008515644950256225
2021-09-07,301,133457,1,1490,,945726,944236,31.877623814385387,red,391,128026,5431,939789.0,0.005778956765827223,0.03202846596416855,0.08255652522610317,0.010433910159726431
2021-09-08,450,133902,1,1490,,945726,944236,47.65757713114095,red,486,128512,5390,939904.0,0.005734628217349857,0.04787723001498025,0.0819232602478551,-0.0017566386851219935
2021-09-09,268,134121,5,1505,,945726,944221,28.38318571605588,red,317,128829,5292,939850.0,0.005630685747725701,0.028515188593924563,0.08043836782465286,-0.0037283645812133982
2021-09-10,380,134598,5,1506,,945726,944220,40.24485818982864,red,339,129168,5430,940117.0,0.005775876832351718,0.040420500852553456,0.0825125261764531,-0.0019166042303954064
2021-09-11,232,134598,5,1506,,945726,944220,24.57054500010591,red,245,129413,5185,939957.0,0.00551620978406459,0.02468198013313375,0.07880299691520842,-0.011755465975422954
2021-09-12,159,134598,0,1506,,945726,944220,16.839295926796723,red,156,129569,5029,940296.0,0.005348315849477186,0.01690956890170755,0.07640451213538836,4.549813543601455e-05
2021-09-13,233,135299,1,1510,,945726,944216,24.67655705897803,red,384,129953,5346,940541.0,0.005683962740592914,0.02477297640400578,0.08119946772275591,0.010694233204540503
2021-09-14,360,135679,1,1510,,945726,944216,38.12686927567421,red,500,130453,5226,939996.0,0.005559598125949472,0.038298035310788556,0.07942283037070673,0.016549682010763067
2021-09-15,544,136232,2,1514,,945726,944212,57.61417986638594,red,641,131094,5138,940000.0,0.005465957446808511,0.05787234042553192,0.07808510638297872,0.006863087282437324
2021-09-16,489,136767,1,1515,,945726,944211,51.78927167762291,red,411,131505,5262,939947.0,0.0055981879829394635,0.052024209875663203,0.07997411404199233,-0.001597286128570706
2021-09-17,514,137223,2,1516,,945726,944210,54.43704260704716,red,435,131940,5283,940053.0,0.005619895899486518,0.054677768168390505,0.08028422713552168,-0.008459062836062254
2021-09-18,330,137223,0,1516,,945726,944210,34.94985225744273,red,294,132234,4989,940008.0,0.005307401639134986,0.035106084203538696,0.07582002341621408,-0.01925758622775951
2021-09-19,152,137223,0,1516,,945726,944210,16.09811376706453,red,141,132375,4848,940443.0,0.005155017369473748,0.016162595712871486,0.0736431052781964,0.006204926384640777
2021-09-20,447,138564,0,1517,,945726,944209,47.341213650791296,red,254,132629,5935,940737.0,0.006308883354221212,0.04751593697282025,0.09012690506030302,0.028213174846608416
2021-09-21,682,139271,2,1523,,945726,944203,72.2302301517788,red,301,132930,6341,939537.0,0.006749068956305074,0.07258894540608832,0.09641527080435819,0.021072951857243907
2021-09-22,842,139751,5,1531,,945726,944195,89.1764942623081,red,450,133380,6371,939084.0,0.00678427062967743,0.08966184068730806,0.0969181518525347,-0.006738766854209613
2021-09-23,555,140231,5,1532,,945726,944194,58.78029303299957,red,268,133648,6583,938905.0,0.0070113589766802814,0.05911141169766909,0.10016227109543258,-0.02416789278407475
2021-09-24,388,140435,3,1532,,945726,944194,41.09324990415105,red,380,134028,6407,938875.0,0.0068241246172280655,0.041326055119158565,0.0974874945318295,-0.017414342032867798
2021-09-25,228,140435,0,1532,,945726,944194,24.14757984058361,red,232,134260,6175,938939.0,0.006576572066981987,0.024282727631933492,0.09395102952831409,-0.017043383966721053
2021-09-26,68,140435,0,1532,,945726,944194,7.201909777016164,orange,159,134419,6016,939319.0,0.0064046399572456215,0.007239287185716461,0.0914948565320803,0.010369388660482112
2021-09-27,423,141706,0,1532,,945726,944194,44.80011523055643,red,233,134652,7054,939551.0,0.0075078415115305075,0.045021504952897716,0.1072548787361501,0.02717617797892214
2021-09-28,578,142171,4,1544,,945726,944182,61.21701112709202,red,360,135012,7159,938439.0,0.0076286258350303,0.06159164314356074,0.10898036907186141,0.015060913477866127
2021-09-29,705,142551,4,1546,,945726,944180,74.66796585396852,red,544,135556,6995,938207.0,0.007455710733345626,0.07514333190862997,0.10651015333350894,-0.012942238011146936
2021-09-30,335,142712,5,1548,,945726,944178,35.48059793810066,red,489,136045,6667,938187.0,0.007106259199924961,0.03570716712126687,0.10151798857035658,-0.02073754596326477
2021-10-01,316,143120,1,1548,,945726,944178,33.468265517730764,red,514,136559,6561,938570.0,0.006990421598815219,0.03366823998210043,0.09986316569736026,-0.002038927139166438
